source	balise	occurrence	texte
MTAL_00220_propre_p123_130_AV	Appellation Complexe	1	représentent les fleuves des enfers
MTAL_00220_propre_p123_130_AV	Appellation Complexe	1	Éléphant caparaçonné, piétinant un homme nu. Au-dessus, KLA. Cornaline
MTAL_00220_propre_p123_130_AV	Theme	1	Amour agenouillé
MTAL_00220_propre_p123_130_AV	Theme	1	Amour chasseur
MTAL_00220_propre_p123_130_AV	Theme	1	Amour à cheval
MTAL_00220_propre_p123_130_AV	Theme	1	Apollon devin
MTAL_00220_propre_p123_130_AV	Theme	1	Apollon et une biche
MTAL_00220_propre_p123_130_AV	Theme	1	Bacchante avec masque et pedum
MTAL_00220_propre_p123_130_AV	Theme	1	Bacchante dansant
MTAL_00220_propre_p123_130_AV	Theme	1	Bacchante jouant de la lyre
MTAL_00220_propre_p123_130_AV	Theme	1	Bacchante tenant un masque
MTAL_00220_propre_p123_130_AV	Theme	1	Diane avec la torche
MTAL_00220_propre_p123_130_AV	Theme	1	Diane chasseresse
MTAL_00220_propre_p123_130_AV	Theme	1	Divinité tauromorphe
MTAL_00220_propre_p123_130_AV	Theme	1	Faune portant une outre de vin
MTAL_00220_propre_p123_130_AV	Theme	1	Géant combattant un griffon
MTAL_00220_propre_p123_130_AV	Theme	1	Génie bacchique
MTAL_00220_propre_p123_130_AV	Theme	1	Jugement de Paris
MTAL_00220_propre_p123_130_AV	Theme	1	Mars combattant le géant Iimas
MTAL_00220_propre_p123_130_AV	Theme	3	Mars et Vénus
MTAL_00220_propre_p123_130_AV	Theme	1	Mercure présentant Bacchus enfant à Jupiter
MTAL_00220_propre_p123_130_AV	Theme	1	Minerve assise sur un bélier
MTAL_00220_propre_p123_130_AV	Theme	1	Minerve casquée
MTAL_00220_propre_p123_130_AV	Theme	1	Minerve combattant un géant
MTAL_00220_propre_p123_130_AV	Theme	1	Minerve écrivant sur un bouclier
MTAL_00220_propre_p123_130_AV	Theme	1	Minerve panthée sur un lion
MTAL_00220_propre_p123_130_AV	Theme	1	Naissance de Minerve
MTAL_00220_propre_p123_130_AV	Theme	1	Némésis tenant une branche de pommier
MTAL_00220_propre_p123_130_AV	Theme	1	Proserpine tenant une grenade
MTAL_00220_propre_p123_130_AV	Theme	1	Psyché assise
MTAL_00220_propre_p123_130_AV	Theme	1	Psyché debout
MTAL_00220_propre_p123_130_AV	Theme	1	Satyre dansant
MTAL_00220_propre_p123_130_AV	Theme	1	Satyre portant une outre
MTAL_00220_propre_p123_130_AV	Theme	1	Satyre tirant une épée du pied de son compagnon
MTAL_00220_propre_p123_130_AV	Theme	1	Vainqueur à la course des chevaux
MTAL_00220_propre_p123_130_AV	Theme	1	Vulcain et Minerve
MTAL_00220_propre_p123_130_AV	Theme	1	Vénus armée
MTAL_00220_propre_p123_130_AV	Theme	1	initié tenant un serpent
MTAL_00220_propre_p123_130_AV	Theme Long	1	Bacchante jouant de la lyre devant un Satyre qui l'écoute
MTAL_00220_propre_p123_130_AV	Theme Long	1	Jupiter Serapis, tenant une corne d'abondance et un papillon
MTAL_00220_propre_p123_130_AV	Theme Long	1	Mercure (psychopompe
MTAL_00220_propre_p123_130_AV	Theme Long	1	Némésis tenant une branche de pommier sauvage ou de frêne
MTAL_00220_propre_p123_130_AV	Theme Long	1	Serpent sacré mangeant à l'autel et observé par un augure
MTAL_00220_propre_p123_130_AV	Theme Long	1	Un Amour, en station devant une porte fermée, reçoit le présent d'une cassolette
MTAL_00220_propre_p123_130_AV	Theme Long	1	Éléphant caparaçonné, piétinant un homme nu
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Esculape.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Abondance.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Albin.
MTAL_00220_propre_p84_104_AV	Appellation Courte	3	. Bacchante.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Biane.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Béesse Rome.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Béesse.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Cicéron.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Crispine.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Crispus.
MTAL_00220_propre_p84_104_AV	Appellation Courte	2	. Dioscure
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Déesse Rome
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Faustine.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Germanicus.
MTAL_00220_propre_p84_104_AV	Appellation Courte	3	. Hercule.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Hésiode.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Juba.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Jupiter.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Laocoon
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Masque.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Mercure.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Numa.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Plotine.
MTAL_00220_propre_p84_104_AV	Appellation Courte	2	. Pompée.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Ptolémée.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Pyrrhus.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Scipion.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	. Silène.
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	L'Hercule
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	la déesse Salus
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	les Abraxas
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	un Esculape
MTAL_00220_propre_p84_104_AV	Appellation Courte	1	un Laocoon
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate blanche. Amulette d'Isis
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate blanche. Triomphe de Pompée
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate blanche. Ulysse cherchant Astyanax
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate grise. Triomphe d'un athlète
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate mêlée de blanc. Mars et la Victoire (?)
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx à biseau. Vénus victorieuse
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Amour sur cheval marin
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Déesse Rome
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Guerrier au repos
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Hygie
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Mars et Vénus
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Mercure avec tous ses attributs
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Piété militaire
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Tête de Mercure
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Victoire
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate onyx. Victoire sur quadrige
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate orientale. La déesse Rome devant la statue de Mars
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate orientale. Le Temps appuyé sur sa faux
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate rubanée. La continence deScipion
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate veinée. Bacchus et Ariane sur un char
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agate. Apollon
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agathe onyx. Bonus Evenius
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Agathe onyx. Hercule écrasant les serpents
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Amour assis jouant avec un cygne. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Amour assis jouant de la lyre. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Améthyste. Amour tenant une lyre
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Améthyste. Satyre et Bacchus juvénile
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Bacchante tenant un thyrse. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	2	Cachet de Michel-Ange
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Calcédoine. Jupiter sur son trône
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline brûlée. Hercule Musagète
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline de la collection Chaduc. Sacrifice
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline, Aigle tenant une couronne
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline, Ouvrier forgeant un casque
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Apollon et Amour
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Apollon et une Muse
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Athlète demandant le prix de sa victoire
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Bacchanale
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Bacchante en délire devant un terme de Priape
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Bacchante faisant une libation sur un autel rustique
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Bacchus sacrifiant
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Cavalier attaquant un lion
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Cerf assailli par un lion
MTAL_00220_propre_p84_104_AV	Appellation Structuree	2	Cornaline. Chasse
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Combat de cavaliers
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Diomède maître du Palladium
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Esculape
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Esculape et Diane d'Êphèse
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Ganymède et l'aigle
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Guerrier ou Mars
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Guerrier sacrifiant
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Génie bachique conduisant un char
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Hercule assommant Diomède
MTAL_00220_propre_p84_104_AV	Appellation Structuree	3	Cornaline. Hercule aurepos
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Hercule brûlant l'hydre
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Hercule et OEdipe
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Hygie (?) 
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Isis et Anubis
MTAL_00220_propre_p84_104_AV	Appellation Structuree	2	Cornaline. Jupiter
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. L'Abondance
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. L'Amour redemande son arc à Vénus
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Laocoon
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Muse et Amour
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Sacrifice à Bacchus
MTAL_00220_propre_p84_104_AV	Appellation Structuree	2	Cornaline. Sacrifice à Priape
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Sculpteur travaillant à un vase
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Scène de sacrifice
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Sérapis
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Thésée et le Minotaure
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Triomphe d'un empereur
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Triomphede Bacchus
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Victoire sur bige
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Victoire écrivant sur un bouclier
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Vénus
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Vénus avec les armes de Mars
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Vénus ou Victoire (?)
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Vénus sur un bouc
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. « Fête à la suite des vendanges »
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. « L'Amour debout sur un autel
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. « Le temple de la jeunesse »
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Cornaline. Érection de la statue d'un dieu
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Diane d'Êphèse
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Faustine jeune, tête
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Faustine jeune, tête. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Grenat. Mên
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Hercule tenant la massue et couronnant Minerve armée. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Hyacinthe. Grylle (tête casquée et Socrate)
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe .noir. Sacrifice d'un serpent
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe noir. Grylle
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe rouge. Hercule dompté par l'Amour
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe rouge. Pescennius Niger (?)
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin . Cérès cherchant Proserpine
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. Apollon et Marsyas
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. Cerbère enchaîné par Hercule
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. Dieu syrien debout sur un lion
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. Fête de Lanuvium
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. Hercule au jardin des Hespérides
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. Hermaphrodite
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. La Judée captive
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. Les Grecs redemandent Philoctète
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. Minerve
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe sanguin. « La Nuit distribuant ses pavots
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe. Bacchus entre deux Satyres
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe. Isis
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe. Laboureur offrant à Saturne les prémices de la moisson
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Jaspe. Triple Hécate
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Lapis. Apollon
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Lapis. Scène champêtre
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	PIERRES GRAVÉESDES COLLECTIONS MARLBOROUGH ET D'ORLÉANS
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Pierres gravées des collections Marlborough et d'Orléans
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Prime d'émeraude. Dioscure
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Prime d'émeraude. Hercule portant le Ciel
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Prime d'émeraude. Mercure touchant de son caducée une borne
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Prime d'émeraude. Triomphe de Silène
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Sardonyx à biseau. Jupiter tenant le foudre et un sceptre
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Sardonyx à deux couches. Satyre dansant
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Sardonyx. La Paix et l'Abondance
MTAL_00220_propre_p84_104_AV	Appellation Structuree	2	Thétis habillant Achille en femme. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Tète de la Victoire. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Victoire debout sur un char traîné par deux chevaux. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Victoire debout sur un char traîné par quatre chevaux. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	Vénus marine couchée sur un cheval marin. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	buste de Jupiter Sérapis
MTAL_00220_propre_p84_104_AV	Appellation Structuree	2	camée Gonzague
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	figure de Diomède
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	figure de Jupiter
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	grand camée de la Sainte Chapelle
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	groupe des deux vendangeuses
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	groupe du Laocoon
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	marbres d'Elgin
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	médaillon de Périnthe à l'effigie d'Alexandre Sévère
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	ouvrage de Pyrgoteles
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	pierres gravées du cabinet royal
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	statue Farnèse
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	tête de Vespasien
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	xAméthyste. OEdipe et le sphinx
MTAL_00220_propre_p84_104_AV	Appellation Structuree	1	xHyacinlhe. Guerrier faisant une libation
MTAL_00220_propre_p84_104_AV	Appellation Enrichie	1	Agathe onyx. Bonus Evenius ou Génie de l'Abondance tenant des épis et une patère avec des fruits
MTAL_00220_propre_p84_104_AV	Appellation Enrichie	1	Chasseur (ou Apollon?)au repos
MTAL_00220_propre_p84_104_AV	Appellation Enrichie	1	Deucalion et Pyrrha [Isis et Osiris?]
MTAL_00220_propre_p84_104_AV	Appellation Enrichie	1	Grenat. Mên ou Lunus
MTAL_00220_propre_p84_104_AV	Appellation Enrichie	1	Guerrier (Diomède)
MTAL_00220_propre_p84_104_AV	Appellation Enrichie	1	Isis et Anubis
MTAL_00220_propre_p84_104_AV	Appellation Enrichie	1	la célèbre statue Farnèse
MTAL_00220_propre_p84_104_AV	Appellation Enrichie	1	tête dite de Mécène
MTAL_00220_propre_p84_104_AV	Appellation Complexe	1	Agate d'Allemagne (sardoine claire, suivant M.Chabouillet). Atalante et l'Amour, suivant Mariette
MTAL_00220_propre_p84_104_AV	Appellation Complexe	1	Agate grise. Triomphe d'un athlète ou scène bachique
MTAL_00220_propre_p84_104_AV	Appellation Complexe	1	Agate onyx de trois couleurs. Chasseur (ou Apollon?)au repos
MTAL_00220_propre_p84_104_AV	Appellation Complexe	1	Agate onyx à biseau. Cybèle tourelée sur un lion en course, tenant un sceptre et la foudre
MTAL_00220_propre_p84_104_AV	Appellation Complexe	1	Agate onyx. Déesse Rome. Une pierre
MTAL_00220_propre_p84_104_AV	Appellation Complexe	1	Amour accroupi, la jambe prise dans un trébuchet sur lequel il y a un papillon. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Complexe	1	Apollon vêtu d'un manteau, appuyé sur un tronc d'arbre, tenant à la main une branche de laurier. Sardonyx
MTAL_00220_propre_p84_104_AV	Appellation Complexe	1	Cacus suivant Mariette
